	0.165625	0.009375	0.65
security	0.166666666667	0.166666666667	0.333333333333
6yearstaylorswift	0.5	0.0	0.0
baptist	0.25	0.25	0.0
webb	0.0	0.0	1.0
firefly	0.0	0.0	1.0
canttakethisanymore	0.0	0.5	0.0
honored	0.708333333333	0.0	0.333333333333
lashes	0.0	0.5	0.0
lashing	0.0	0.5	0.0
boro	0.25	0.1	0.3
born	0.157894736842	0.0789473684211	0.526315789474
dedicating	0.25	0.0	0.5
productions	0.5	0.0	0.0
stardust	0.6875	0.0	0.0
lbjsc	0.0	0.0	1.0
critique	0.5	0.0	0.0
ps4rs	0.0	0.0	1.0
bore	0.0	0.0	1.0
jeffery	0.0	0.5	0.0
marcohanna	0.5	0.0	0.0
tonight-	0.0	0.0	1.0
congratulate	0.625	0.0	0.0
ransacked	0.0	0.0	1.0
purple	0.0	0.0	1.0
phenomenal	0.5	0.0	0.0
lyon	0.5	0.0	0.0
bluejaylife	0.0	0.0	1.0
/	0.222222222222	0.0555555555556	0.444444444444
myturtleneck	0.5	0.0	0.0
mulls	0.0	0.0	1.0
filming	0.166666666667	0.25	0.166666666667
mobwives	0.5	0.0	0.0
commentaries	0.0	0.0	1.0
valverde	0.5	0.0	0.0
hotter	0.0	0.5	0.0
beating	0.0714285714286	0.214285714286	0.428571428571
adorable	0.75	0.0	0.0
participation	0.5	0.0	0.0
cgblasi	0.5	0.0	0.0
bahs	0.0	0.0	1.0
peek	0.125	0.0	0.75
columbus	0.125	0.125	0.5
biopic	0.125	0.0	0.75
proudmom	0.5	0.0	0.0
posh	0.0	0.0	1.0
jessgallagher86	0.5	0.0	0.0
marketing	0.0	0.0	1.0
clemson's	0.0	0.0	1.0
pose	0.25	0.125	0.25
shogun	0.25	0.0	0.5
kickball	0.333333333333	0.0	0.333333333333
peed	0.5	0.0	0.0
huffingtonpost	0.5	0.0	0.0
sadiq	0.0	0.25	0.5
phew	0.0	0.0	1.0
pla	0.0	0.0	1.0
adore	0.5	0.25	0.0
post	0.194444444444	0.0416666666667	0.527777777778
poss	0.0	0.5	0.0
gartner	0.0	0.0	1.0
trophy	0.142857142857	0.0714285714286	0.571428571429
saurez	0.0	0.5	0.0
annabananaftw	0.0	0.0	1.0
rallying	0.25	0.5	0.0
diner	0.5	0.0	0.0
_sherwood12	0.0	0.0	1.0
sbnuitblancheto	0.25	0.0	0.5
real_colsylvia	0.5	0.0	0.0
months	0.0789473684211	0.0526315789474	0.736842105263
courtesy	0.4375	0.0	1.0
heatnation	0.0	0.0	1.0
leprechaun	0.0	0.0625	1.0
nascarnowespn	0.0	0.5	0.0
alexrubens	0.5	0.0	0.0
cinema21	0.5	0.0	0.0
tonights	0.5	0.0	0.0
nailed	0.5	0.0	0.0
kumasi	0.5	0.0	0.0
yenkeseijunkawa	0.0	0.0	1.0
marvictoria_	0.0	0.0	1.0
davia14	0.0	0.0	1.0
wasting	0.5	0.0	0.0
pays	0.125	0.125	0.5
float	0.0	0.0	1.0
delighted	0.75	0.0	0.0
mvpc	0.0	0.0	1.0
gearing	0.5	0.0	0.0
prisoner	0.166666666667	0.166666666667	0.333333333333
back-to-back	0.0	0.0	1.0
joe's	0.5	0.0	0.0
balanced	0.3125	0.0	0.5
therealmarymary	0.5	0.0	0.0
socomx	0.5	0.0	0.0
timcross_	0.0	0.0	1.0
galtsgirl	0.5	0.0	0.0
antoniobrown84	0.5	0.0	0.0
heheh	0.5	0.0	0.0
wah	0.5	0.0	0.0
easyontheears	0.5	0.0	0.0
openstacksummit	0.0	0.0	1.0
fight	0.155172413793	0.051724137931	0.586206896552
golfchannel	0.5	0.0	0.0
conservation	0.0	0.0	1.0
woulda	0.0	0.0	1.0
minnes	0.0	0.5	0.0
danica	0.285714285714	0.0714285714286	0.285714285714
postcodelottery	0.0	0.0	1.0
war	0.0625	0.125	0.625
princeofgotham	0.0	0.0	1.0
robak	0.0	0.0	1.0
rlbrown3	0.5	0.0	0.0
vevo	0.5	0.0	0.0
overjoyed	0.5	0.0	0.0
rudimental	0.5	0.0	0.0
dustinwstout	0.5	0.0	0.0
_missrachel	0.0	0.0	1.0
8:20	0.0	0.0	1.0
anqel09_	0.5	0.0	0.0
karencherine	0.0	0.0	1.0
elderly	0.0	0.0	1.0
griffen	0.5	0.0	0.0
same,	0.0	0.5	0.0
true	0.495283018868	0.0566037735849	0.396226415094
khap	0.0	0.0	1.0
reset	0.0	0.0	1.0
absent	0.0	0.5625	0.5
taiwan's	0.0	0.0	1.0
8:23	0.0	0.0	1.0
isis	0.0	0.0	1.0
scrimmage	0.0	0.125	0.75
mts	0.5	0.0	0.0
mtv	0.166666666667	0.333333333333	0.0
mtt	0.0	0.0	1.0
duggan	0.0	0.0	1.0
generosity	0.0	0.0	1.0
heartstrings	0.0	0.1875	1.0
gentlemen	0.5	0.0	0.0
rothstein	0.0	0.0	1.0
7:15	0.5	0.0	0.0
vatican	0.0	0.0	1.0
faking	0.0	0.5	0.0
emotional	0.1875	0.166666666667	0.666666666667
svmixradio	0.5	0.0	0.0
mta	0.125	0.1875	0.375
vbspurs	0.0	0.5	0.0
rialto	0.5	0.0	0.0
leaf	0.5	0.0	0.0
moly	0.0	0.0	1.0
promises	0.5	0.0	0.0
estatesales	0.5	0.0	0.0
guesses	0.0	0.0	1.0
moore	0.115384615385	0.153846153846	0.461538461538
ladybug	0.5	0.0	0.0
yammer	0.0	0.0	1.0
bethelderkin	0.0	0.0	1.0
cleats	0.0	0.0	1.0
ferrell	0.375	0.0	0.25
colourpurple210	0.0	0.0	1.0
letzgetit	0.5	0.0	0.0
guessed	0.0	0.0	1.0
jrmahathir	0.5	0.0	0.0
promised	0.0	0.0	1.0
prayer	0.333333333333	0.0	0.333333333333
tinie	0.5	0.0	0.0
incursion	0.5	0.0	0.0
)))	0.0	0.0	1.0
archive	0.5	0.0	0.0
physical	0.5	0.0	0.0
-floyd	0.0	0.0	1.0
apartment	0.25	0.25	0.0
roslyngjones	0.0	0.0	1.0
dying	0.111111111111	0.277777777778	0.222222222222
ckt	0.5	0.0	0.0
pauldalglish	0.0	0.0	1.0
daca	0.0	0.0	1.0
stake	0.0	0.0	1.0
statham-quotient	0.0	0.5	0.0
reality	0.229166666667	0.0	0.666666666667
interested	0.190476190476	0.0714285714286	0.47619047619
12thman	0.0	0.0	1.0
holding	0.291666666667	0.0833333333333	0.5
jr.	0.0	0.0	1.0
test	0.106060606061	0.106060606061	0.575757575758
hype	0.25	0.125	0.25
haaamaaazing	0.5	0.0	0.0
scored	0.15625	0.09375	0.5
lchris-rockz	0.5	0.0	0.0
brothers	0.25	0.0	0.5
o'clock	0.0	0.0	1.0
helps	0.0	0.0	1.0
fairground	0.0714285714286	0.0	0.857142857143
hahha	0.5	0.0	0.0
update	0.105263157895	0.0263157894737	0.736842105263
musty	0.5	0.0	0.0
joejonas	0.5	0.0	0.0
scorer	0.5	0.0	0.0
applelotte0	0.5	0.0	0.0
blushshop	0.0	0.0	1.0
omega	0.5	0.0	0.0
degrassihaha	0.5	0.0	0.0
jeddah	0.0	0.0	1.0
legs	0.0	0.5	0.0
ampas	0.0	0.0	1.0
sock	0.0	0.0	1.0
pacer	0.0	0.5	0.0
sidlowe	0.5	0.0	0.0
front_page	0.0	0.0	1.0
orjan_nilsen's	0.5	0.0	0.0
affidavit	0.5	0.0	0.0
songz	0.0	0.0	1.0
matlock	0.0	0.5	0.0
2013-	0.0	0.0	1.0
goa	0.166666666667	0.0	0.666666666667
lineup	0.0	0.0	1.0
songs	0.261904761905	0.047619047619	0.380952380952
kielder_obs	0.5	0.0	0.0
concept	0.25	0.0	0.5
impress-you	0.5	0.0	0.0
switched	0.5	0.0	0.0
dance	0.28	0.02	0.4
irene	0.266666666667	0.0666666666667	0.333333333333
global	0.214285714286	0.0	0.571428571429
randaroo_95	0.0	0.5	0.0
don`t	0.5	0.0	0.0
bangtidy	0.25	0.0	0.5
switches	0.0	0.0	1.0
pachyderm	0.0	0.0	1.0
dbj	0.0	0.0	1.0
grateful	0.5	0.125	0.0
battle	0.125	0.0416666666667	0.666666666667
letmeloveyou	0.5	0.0	0.0
creative	0.0	0.166666666667	0.666666666667
supergirlonline	0.0	0.5	0.0
computing	0.0	0.0	1.0
supposedly	0.0	0.0	1.0
badassday	0.5	0.0	0.0
melaka	0.25	0.0833333333333	0.333333333333
zone	0.227272727273	0.0	0.545454545455
honoring	0.1875	0.0	1.0
appts	0.5	0.0	0.0
hump	0.0	0.0	1.0
flash	0.1	0.1	0.6
obamacare	0.0	0.0	1.0
gigs	0.0	0.0	1.0
j3ybyrdswyf	0.5	0.0	0.0
jscribe	0.5	0.0	0.0
permanently	0.625	0.0	0.0
408-525-4646	0.0	0.0	1.0
rhythm	0.25	0.0	0.5
text	0.142857142857	0.0714285714286	0.571428571429
terror	0.0	0.5	0.0
jagielka	0.0	0.0	1.0
rella	0.277777777778	0.0555555555556	0.333333333333
jogged	0.5	0.0	0.0
brown	0.25	0.0	0.5
massive	0.375	0.125	0.0
parker's	0.0	0.5	0.0
rohypnol	0.125	0.3125	0.125
3am	0.0	0.5	0.0
hannah	0.5	0.0	0.0
1stq	0.0	0.5	0.0
seemingly	0.75	0.0	0.0
liability	0.0	0.5	0.0
aesop	0.0	0.0	1.0
vegas	0.223684210526	0.0394736842105	0.473684210526
two-time	0.0	0.0	1.0
anonymous	0.05	0.1	0.7
kitten	0.0	0.5	0.0
sistar	0.0	0.0	1.0
airing	0.0	0.0	1.0
blast	0.75	0.0	0.0
getoutthevote	0.5	0.0	0.0
4-man	0.0	0.0	1.0
chiefwilli	0.0	0.5	0.0
margarita	0.21875	0.09375	0.375
pixie	0.0	0.5	0.0
cheerleaders	0.0625	0.0	1.0
ccot	0.0	0.0	1.0
cunningham	0.0	0.0	1.0
trifecta	0.45	0.0	0.1
presented	0.285714285714	0.0714285714286	0.285714285714
insigne	0.0	0.0	1.0
12th	0.25	0.03125	0.4375
fragile	0.25	0.0	0.5
gun	0.125	0.0833333333333	0.583333333333
turnt	0.5	0.0	0.0
pbandjenelley_1	0.0	0.5	0.0
p	0.214285714286	0.0714285714286	0.428571428571
rinecho9239	0.5	0.0	0.0
q	0.136363636364	0.0	0.727272727273
zaidjilani	0.5	0.0	0.0
gut	0.5	0.0	0.0
guy	0.163265306122	0.163265306122	0.34693877551
dorcov	0.0	0.5	0.0
melmurmel	0.0	0.5	0.0
90's	0.0	0.25	0.5
hore	0.0	0.0	1.0
revolution	0.297794117647	0.0882352941176	0.352941176471
legalized	0.0	0.0	1.0
regret	0.166666666667	0.333333333333	0.0
alfc	0.0	0.0	1.0
trill	0.5	0.0	0.0
isaacon6	0.0	0.0	1.0
bravo	0.375	0.0	0.5
abestwickespn	0.0	0.0	1.0
wotm	0.5	0.0	0.0
filmmaking	0.5	0.0	0.0
discover	0.0	0.0	1.0
cosi	0.0	0.0	1.0
uberfacts	0.0	0.0	1.0
giovannirbmg	0.0	0.0	1.0
cost	0.0	0.111111111111	0.777777777778
hts	0.0	0.0	1.0
amandaknox	0.0	0.0	1.0
eraserheads	0.0	0.0	1.0
pple	0.0	0.5	0.0
200-lap	0.0	0.0	1.0
rapist	0.125	0.0	1.0
curse	0.25	0.4375	0.5
7.15	0.0	0.0	1.0
lavigne	0.1875	0.0	0.625
matt02392	0.0	0.5	0.0
mrxtrabusy	0.0	0.5	0.0
medal	0.5	0.0	0.0
h/t	0.0	0.0	1.0
shares	0.0	0.0	1.0
uniform	0.625	0.0	0.0
wolfe	0.0	0.0	1.0
carter's	0.1	0.1	0.6
shell	0.0	0.0	1.0
irenenell	0.5	0.0	0.0
egypt's	0.346153846154	0.0	0.307692307692
adrianysan	0.0	0.0	1.0
kikakikutz	0.5	0.0	0.0
shared	0.0625	0.0	1.0
ex-leader	0.0	0.0	1.0
appeal	0.0	0.0833333333333	0.833333333333
patrickfabila	0.5	0.0	0.0
budgets	0.0	0.5	0.0
cranston	0.0	0.0	1.0
msakni	0.0	0.5	0.0
bed-ridden	0.0	0.0	1.0
countdowntokickoff	0.5	0.0	0.0
unsure	0.125	0.5	0.0
octavia	0.5	0.0	0.0
muslim	0.0	0.0	1.0
santigold	0.0	0.0	1.0
taps	0.5625	0.0	0.0
dethklok	0.125	0.0	0.75
2:30	0.25	0.125	0.25
2:33	0.0	0.0	1.0
redskins	0.1	0.05	0.7
goldfish	0.0	0.0	1.0
strawberry	0.25	0.125	0.25
hoops	0.333333333333	0.0	0.333333333333
teacher	0.125	0.0416666666667	0.666666666667
change	0.2125	0.175	0.35
hellobrooklyn	0.0	0.0	1.0
buck	0.333333333333	0.166666666667	0.0
tommorw	0.0	0.0	1.0
fffest	0.0	0.0	1.0
beatified	0.0	0.0	1.0
rosemont	0.0	0.0	1.0
binder	0.0	0.0	1.0
lakers	0.236842105263	0.105263157895	0.315789473684
30-s	0.5	0.0	0.0
bpos	0.0	0.5	0.0
trial	0.0	0.025	0.95
bangs	0.3125	0.125	0.375
franklin	0.0	0.0	1.0
agme	0.0	0.0	1.0
patriotic	0.5625	0.0	0.0
t20	0.0	0.0	1.0
434	0.0	0.0	1.0
leonel	0.0	0.0	1.0
country's	0.0	0.5	0.0
homecoming	0.307692307692	0.0	0.384615384615
t26	0.0	0.0	1.0
retired	0.0	0.0	1.0
defensive	0.142857142857	0.214285714286	0.285714285714
hiking	0.25	0.25	0.0
extra	0.3125	0.0625	0.5
39-45	0.0	0.0	1.0
pony	0.0	0.0	1.0
marked	0.285714285714	0.0	0.428571428571
chesters	0.388888888889	0.0555555555556	0.111111111111
ngaung	0.0	0.0	1.0
collegefever	0.0	0.0	1.0
mattsjustlookin	0.0	0.0	1.0
fbf	0.0	0.0	1.0
609-335-3062	0.5	0.0	0.0
*this	0.5	0.0	0.0
stolenspaceldn	0.0	0.0	1.0
atrocious	0.0	0.9375	0.0
fbi	0.5	0.0	0.0
market	0.166666666667	0.0333333333333	0.6
patmessenger	0.5	0.0	0.0
upjab	0.0	0.0	1.0
riannon	0.5	0.0	0.0
enrile	0.125	0.125	0.5
prove	0.25	0.125	0.25
mbfw	0.0	0.0	1.0
animalsense	0.0	0.0	1.0
denure	0.5	0.0	0.0
ca7	0.5	0.0	0.0
masturbating	0.5	0.0	0.0
live	0.149456521739	0.0326086956522	0.635869565217
jam	0.285714285714	0.0	0.428571428571
wonderfully	0.5	0.0	0.0
waterline	0.0	0.0	1.0
homestretch	0.0	0.0	1.0
bromwich	0.0	0.0	1.0
blksportsonline	0.0	0.0	1.0
productiveouts	0.0	0.0	1.0
selects	0.0	0.0	1.0
chicagoans	0.5	0.0	0.0
cahill	0.0	0.0	1.0
rainfall	0.0	0.0	1.0
commissioner	0.0	0.5	0.0
itscold	0.5	0.0	0.0
cantwait	0.5	0.0	0.0
club	0.192771084337	0.0240963855422	0.566265060241
kamran	0.0555555555556	0.0555555555556	0.777777777778
sowerbutt's	0.0	0.5	0.0
clue	0.166666666667	0.0416666666667	0.583333333333
presbyterian	0.0	0.0	1.0
hearthorses	0.0	0.5	0.0
btvhoops	0.0	0.5	0.0
carriebark	0.0	0.0	1.0
maechoy95	0.5	0.0	0.0
gta3/vice	0.0	0.0	1.0
9e/6p	0.0	0.0	1.0
morgan_u	0.0	0.5	0.0
bowles	0.222222222222	0.0555555555556	0.444444444444
graphic	0.5	0.0	0.0
decked	0.75	0.0	0.0
niggas	0.12962962963	0.259259259259	0.222222222222
car	0.205882352941	0.117647058824	0.352941176471
ibb	0.0	0.0	1.0
cap	0.0	0.125	0.75
digitalncl	0.5	0.0	0.0
big4	0.0	0.0	1.0
cat	0.166666666667	0.0555555555556	0.555555555556
termies	0.0	0.0	1.0
hardest	0.166666666667	0.541666666667	0.333333333333
hope	0.533928571429	0.0678571428571	0.171428571429
cal	0.0	0.0	1.0
cutiepies	0.5	0.0	0.0
niggah	0.5	0.0	0.0
5x06	0.0	0.0	1.0
stimulating	0.5625	0.0	0.0
social	0.234693877551	0.0408163265306	0.448979591837
heart	0.467105263158	0.0789473684211	0.157894736842
dedicated	0.5625	0.0	0.0
citizens	0.5	0.0	0.0
beavercentral	0.5	0.0	0.0
_rondongq	0.5	0.0	0.0
hears	0.0	0.5	0.0
recalled	0.25	0.0	0.5
december	0.146153846154	0.0307692307692	0.646153846154
gettingupat7	0.0	0.0	1.0
carroll	0.05	0.15	0.6
topic	0.1	0.1	0.6
heard	0.264880952381	0.0714285714286	0.452380952381
spectr	0.0	0.0	1.0
chin	0.0	0.0	1.0
spm	0.5	0.0	0.0
freewheelin	0.5	0.0	0.0
capsules	0.0	0.5	0.0
spb	0.0	0.0	1.0
politicalwire	0.0	0.5	0.0
pong	0.0	0.375	1.0
halo-halo	0.5	0.0	0.0
pardew	0.166666666667	0.166666666667	0.333333333333
productive	0.479166666667	0.0	0.666666666667
domenico	0.0	0.0	1.0
listened	0.375	0.125	0.0
scrimmaged	0.0	0.0	1.0
fortunately	0.75	0.0	0.0
discussion	0.0	0.0	1.0
mpac	0.0	0.0	1.0
cliche	0.0	0.0	1.0
trophies	0.0	0.333333333333	0.333333333333
needstostop	0.5	0.0	0.0
lounge	0.178571428571	0.0357142857143	0.571428571429
niccibeach	0.5	0.0	0.0
state's	0.0	0.0	1.0
fuckyouviagogo	0.5	0.0	0.0
josielong	0.5	0.0	0.0
multibillion-dollar	0.0	0.0	1.0
firmly	0.25	0.0	1.0
strays	0.0625	0.0	1.0
ohitsjustmynina	0.0	0.0	1.0
fantasybasketball	0.0	0.5	0.0
economy	0.125	0.0	0.75
??	0.132653061224	0.0918367346939	0.551020408163
product	0.166666666667	0.0	0.666666666667
shooter	0.166666666667	0.0833333333333	0.5
zimmerman	0.0	0.111111111111	0.777777777778
dive	0.166666666667	0.0	0.666666666667
aol	0.25	0.25	0.0
southern	0.0	0.0	1.0
okonkwo	0.0	0.0	1.0
diva	0.5	0.0	0.0
12noon	0.0	0.0	1.0
ama_la_lettura	0.5	0.0	0.0
produce	0.25	0.0	0.5
ionawbb	0.0	0.0	1.0
theghostinside	0.0	0.5	0.0
drastic	0.1875	0.0	1.0
heroes	0.2	0.125	0.6
nomination	0.0	0.5	0.0
vilma	0.25	0.0	0.5
?!	0.264705882353	0.0588235294118	0.352941176471
5.5	0.0	0.0	1.0
gillespie	0.0	0.0	1.0
ohmygawd	0.0	0.5	0.0
meadabawdy	0.0	0.5	0.0
remember	0.183823529412	0.0367647058824	0.558823529412
killeen	0.0	0.0	1.0
candles	0.5	0.0	0.0
futures	0.0	0.0	1.0
explicit	0.75	0.0	0.0
dishonoured	0.5	0.0	0.0
crept	0.0	0.0	1.0
ghb	0.0	0.0	1.0
masterclasses	0.0	0.0	1.0
outkicked	0.5	0.0	0.0
kurt	0.333333333333	0.166666666667	0.0
typical	0.1875	0.125	0.5
no,	0.0	0.0	1.0
31-000758	0.0	0.0	1.0
tagged	0.125	0.0	1.0
serving	0.0	0.25	0.5
nlcs	0.0	0.0	1.0
t-bone's	0.5	0.0	0.0
josephd828	0.5	0.0	0.0
exchanges	0.0	0.5	0.0
mbn	0.5	0.0	0.0
playful	0.5625	0.0	0.5
ended	0.1875	0.142857142857	0.714285714286
tablets	0.0	0.0	1.0
u21s	0.0	0.0	1.0
briteanna	0.0	0.5	0.0
whats	0.25	0.0	0.5
cold	0.15625	0.0625	0.5625
cole	0.192307692308	0.389423076923	0.461538461538
birds	0.375	0.0	0.25
justwondering	0.0	0.0	1.0
jurupa	0.5	0.0	0.0
dontmissit	0.5	0.0	0.0
nabasa	0.0	0.5	0.0
acknowledge	0.6875	0.0	0.0
willow	0.0	0.0	1.0
birthdays	0.25	0.25	0.0
curls	0.5	0.0	0.0
d'arc	0.0	0.0	1.0
window	0.25	0.25	0.0
winnipeg	0.0	0.0	1.0
spacious	0.0	0.0	1.0
saxon	0.0	0.0	1.0
mr_highnotes	0.0	0.0	1.0
cul-de-sac	0.0	0.0	1.0
factual	0.75	0.0	0.0
norway	0.25	0.0	0.5
bombs	0.0	0.333333333333	0.333333333333
iamnotpetty	0.0	0.0	1.0
crabs	0.0	0.0	1.0
sexysoulsinterestingpics	0.5	0.0	0.0
influences	0.0625	0.0	1.0
fauxjohnmadden	0.0	0.0	1.0
rspcayork	0.5	0.0	0.0
chimp	0.5	0.0	0.0
100,000	0.5	0.0	0.0
nog	0.0	0.0	1.0
tjo	0.5	0.0	0.0
officiall	0.0	0.0	1.0
hale	0.5	0.0	0.0
geddit	0.5	0.0	0.0
iamlafaille	0.5	0.0	0.0
recap	0.5	0.0	0.0
ritchie	0.0	0.0	1.0
nov	0.125	0.0257352941176	0.698529411765
mocha	0.5	0.0	0.0
1959	0.0	0.0	1.0
hall	0.128205128205	0.0512820512821	0.641025641026
halo	0.0	0.0	1.0
buc's	0.0	0.0	1.0
wont	0.1	0.266666666667	0.266666666667
thankful	0.75	0.0	0.0
3243	0.0	0.0	1.0
january	0.147540983607	0.016393442623	0.672131147541
drop	0.125	0.0833333333333	0.583333333333
samsimmons	0.0	0.0	1.0
refereeing	0.5	0.0	0.0
cronaldoteam	0.0	0.0	1.0
wong	0.0	0.0	1.0
denmark	0.5	0.0	0.0
bullandfox	0.0	0.5	0.0
mtlgazette	0.0	0.5	0.0
unloaded	0.5	0.0	0.0
yummy	0.5	0.0	0.0
el	0.0	0.125	0.75
eo	0.5	0.0	0.0
en	0.222222222222	0.0	0.555555555556
yeaa	0.25	0.0	0.5
fired	0.166666666667	0.0833333333333	0.5
ek	0.25	0.25	0.0
ed	0.3	0.0	0.4
publishers	0.0	0.5	0.0
kane	0.333333333333	0.0	0.333333333333
directing	0.5	0.0	0.0
yeah	0.260204081633	0.0663265306122	0.34693877551
yooruce	0.5	0.0	0.0
bradley	0.333333333333	0.0	0.333333333333
challenger	0.0	0.0	1.0
fires	0.166666666667	0.166666666667	0.333333333333
replay	0.125	0.125	0.5
pillz	0.0	0.0	1.0
year	0.22	0.0533333333333	0.453333333333
eu	0.0	0.0	1.0
ew	0.5	0.0	0.0
calling	0.0	0.1	0.8
yeay	0.5	0.0	0.0
ep	0.111111111111	0.277777777778	0.222222222222
er	0.166666666667	0.0	0.666666666667
album	0.227272727273	0.0363636363636	0.472727272727
19-13	0.0	0.0	1.0
shown	0.3625	0.1	0.2
xoxox	0.5	0.0	0.0
opened	0.0	0.0	1.0
calistoga	0.0	0.0	1.0
space	0.125	0.0416666666667	0.666666666667
backtohauntthescum	0.0	0.0	1.0
irony	0.25	0.25	0.0
fw	0.0	0.0	1.0
day's	0.0	0.5	0.0
eiizxc	0.0	0.0	1.0
nofucksgivinfebruary	0.0	0.5	0.0
nolife	0.5	0.0	0.0
opener	0.0	0.125	0.75
leaveityeah	0.0	0.5	0.0
zumba	0.0	0.0	1.0
_byronwong	0.0	0.0	1.0
receiving	0.0	0.0	1.0
viable	0.1875	0.5	0.0
colinmochrie	0.5	0.0	0.0
shows	0.244318181818	0.0454545454545	0.545454545455
onwards	0.0	0.0	1.0
smfh	0.0	0.166666666667	0.666666666667
spenceh95	0.0	0.0	1.0
allegation	0.0	0.5	0.0
act's	0.0	0.5	0.0
carr	0.5	0.0	0.0
cars	0.25	0.25	0.0
supperclub	0.0	0.0	1.0
ocra	0.0	0.0	1.0
cart	0.0	0.166666666667	0.666666666667
rebel	0.5	0.0	0.0
carl	0.0	0.333333333333	0.333333333333
muathleticstpp	0.5	0.0	0.0
marina	0.25	0.0	0.5
e4	0.0	0.5	0.0
obligation	0.333333333333	0.0	0.333333333333
615	0.0	0.0	1.0
card	0.130434782609	0.130434782609	0.478260869565
care	0.209677419355	0.112903225806	0.354838709677
age's	0.0	0.0	1.0
contemplation	0.0625	0.0	1.0
mindlos_khafu	0.0	0.0	1.0
120921	0.0	0.0	1.0
132nd	0.0	0.0	1.0
coulda	0.0	0.0	1.0
fizzer18	0.5	0.0	0.0
51%	0.0	0.0	1.0
breitbart	0.1875	0.1875	0.25
british	0.25	0.0	0.5
honest	0.520833333333	0.0	0.333333333333
lindsey	0.5	0.0	0.0
tangled	0.0	0.0	1.0
24hrs	0.5	0.0	0.0
msolveig	0.5	0.0	0.0
invitation	0.5	0.0	0.0
incense	0.5	0.0	0.0
promotion	0.5	0.0	0.0
jordanlmcneese	0.5	0.0	0.0
altitude	0.5	0.0	0.0
blind	0.0	0.0	1.0
romania	0.0	0.0	1.0
xi	0.166666666667	0.125	0.416666666667
xo	0.25	0.0	0.5
goatmilkstuff	0.0	0.0	1.0
xf	0.0	0.0	1.0
factsaboutme	0.5	0.0	0.0
blink	0.5	0.0	0.0
xx	0.354166666667	0.0	0.291666666667
mel	0.0	0.5	0.0
gasp	0.25	0.0	0.5
impossible	0.25	0.0	0.5
message	0.173728813559	0.101694915254	0.449152542373
drove	0.0	0.0	1.0
xv	0.5	0.0	0.0
tomorrow	0.211248285322	0.0696159122085	0.438271604938
zap	0.0	0.0	1.0
size	0.0	0.333333333333	0.333333333333
garcons	0.0	0.0	1.0
sheet	0.4	0.0	0.2
silent	0.21875	0.125	0.4375
kevinharvick	0.0	0.0	1.0
valentine's	0.259259259259	0.0925925925926	0.296296296296
jointhetribe	0.5	0.0	0.0
caught	0.214285714286	0.0357142857143	0.5
38special_	0.5	0.0	0.0
carson	0.333333333333	0.0	0.333333333333
juge	0.5	0.0	0.0
tragic	0.0	0.5	0.0
freebie	0.0	0.0	1.0
predomination	0.0	0.0	1.0
beaconsfield	0.0	0.0	1.0
rollingstones	0.0	0.0	1.0
friend	0.2875	0.1125	0.325
clippers/grizzlies	0.0	0.5	0.0
wed)	0.0	0.0	1.0
_mongoose	0.5	0.0	0.0
hot30countdown	0.5	0.0	0.0
pittsburgh	0.214285714286	0.0	0.571428571429
mohrstories	0.5	0.0	0.0
ruanlouw75	0.0	0.0	1.0
tiote	0.0	0.5	0.0
theiqonsband	0.25	0.0	0.5
cornwall	0.5	0.0	0.0
disc	0.0	0.0	1.0
airasia	0.5	0.0	0.0
cleaned	0.0	0.5	0.0
yumjungle	0.0	0.0	1.0
14-18	0.0	0.0	1.0
tehran	0.125	0.125	0.5
x3	0.0	0.0	1.0
pnc	0.0	0.0	1.0
andthenew	0.5	0.0	0.0
kabob	0.5	0.0	0.0
appreciated	0.6875	0.0	0.0
v-p	0.0	0.0	1.0
x5	0.5	0.0	0.0
$15	0.166666666667	0.0	0.666666666667
television	0.196808510638	0.0851063829787	0.436170212766
$10	0.214285714286	0.0	0.571428571429
$12	0.25	0.0	0.5
travis	0.5	0.0	0.0
loverboy	0.5	0.0	0.0
crack	0.333333333333	0.0	0.333333333333
ashleyhoak	0.5	0.0	0.0
aami	0.0	0.0	1.0
recruit	0.5	0.0	0.0
optimism	0.75	0.0	0.0
dawnsearlylight	0.0	0.5	0.0
adhitia	0.5	0.0	0.0
biggelontv	0.5	0.0	0.0
optimist	0.0	0.0	1.0
gobble	0.5	0.0	0.0
maccyd	0.5	0.0	0.0
nofilter	0.0	0.0	1.0
club's	0.0	0.0	1.0
browser	0.5	0.0	0.0
sewers	0.0	0.0	1.0
surname	0.0	0.5	0.0
angel	0.0	0.0	1.0
slay	0.25	0.0	0.5
king24george	0.5	0.0	0.0
craig	0.166666666667	0.333333333333	0.0
correction	0.0	0.5	0.0
ibelieb4justin	0.0	0.0	1.0
slap	0.0	0.0	1.0
crossover	0.5	0.0	0.0
13th	0.148148148148	0.0740740740741	0.555555555556
commit2mitt	0.5	0.0	0.0
slam	0.0	0.25	0.5
anytime	0.166666666667	0.0	0.666666666667
cma's	0.5	0.0	0.0
pnefc	0.5	0.0	0.0
anger	0.1875	0.5	0.0
breakfast	0.194444444444	0.0555555555556	0.5
recover	0.25	0.0	0.5
slab	0.0	0.0	1.0
windsor	0.0	0.0	1.0
finefoodgirl	0.5	0.0	0.0
wcq	0.0	0.5	0.0
southbound	0.0	0.0	1.0
